24-Apr-25 00:41:35.480955 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-25 00:41:35.481948 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-25 00:41:35.482949 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-25 00:41:35.482949 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db_settings()                                              
24-Apr-25 00:41:35.482949 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-25 00:41:35.524018 | DEBUG    | MAIN LOGGER                    | IN config_controllers()                                                         
24-Apr-25 00:41:35.524018 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar(statusbar)                                                 
24-Apr-25 00:41:35.525021 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-25 00:41:35.526019 | DEBUG    | MAIN LOGGER                    | IN connect_structureexecdoc(tr_sed, title_sed)                                  
24-Apr-25 00:41:35.526019 | DEBUG    | MAIN LOGGER                    | IN clear_tr_sed()                                                               
24-Apr-25 00:41:35.527019 | DEBUG    | MAIN LOGGER                    | IN connect_pages_template(lw_pt)                                                
24-Apr-25 00:41:35.528020 | DEBUG    | MAIN LOGGER                    | IN connect_inputforms(sa_if, sa_ifl)                                            
24-Apr-25 00:41:35.528020 | DEBUG    | MAIN LOGGER                    | IN connecting_actions()                                                         
24-Apr-25 00:41:36.771690 | DEBUG    | MAIN LOGGER                    | IN open_project()                                                               
24-Apr-25 00:41:36.772698 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-25 00:41:38.442122 | DEBUG    | MAIN LOGGER                    | select_folder_for_open_project() -> C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба
24-Apr-25 00:41:38.442122 | DEBUG    | MAIN LOGGER                    | IN set_project_dirpaths(folder_path: str): folder_path = C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба
24-Apr-25 00:41:38.443123 | DEBUG    | MAIN LOGGER                    | set_project_dirpath(dirpath: str): dirpath = C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба
24-Apr-25 00:41:38.443123 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба
24-Apr-25 00:41:38.444124 | DEBUG    | MAIN LOGGER                    | set_db_project_dirpath(dirpath: str): dirpath = C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба\project.db
24-Apr-25 00:41:38.444124 | DEBUG    | MAIN LOGGER                    | IN config_open_project()                                                        
24-Apr-25 00:41:38.445123 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба
24-Apr-25 00:41:38.445123 | DEBUG    | MAIN LOGGER                    | IN add_or_update_open_project_to_db()                                           
24-Apr-25 00:41:38.445123 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-25 00:41:38.447124 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба
24-Apr-25 00:41:38.447124 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба
24-Apr-25 00:41:38.448123 | DEBUG    | MAIN LOGGER                    | IN update_project_to_db()                                                       
24-Apr-25 00:41:38.449124 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-25 00:41:38.450125 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба
24-Apr-25 00:41:38.450125 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба
24-Apr-25 00:41:38.456015 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db_project()                                               
24-Apr-25 00:41:38.456015 | DEBUG    | MAIN LOGGER                    | get_db_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба\project.db
24-Apr-25 00:41:38.457019 | DEBUG    | MAIN LOGGER                    | IN update_structure_exec_doc()                                                  
24-Apr-25 00:41:38.457019 | DEBUG    | MAIN LOGGER                    | IN clear_tr_sed()                                                               
24-Apr-25 00:41:38.458016 | DEBUG    | MAIN LOGGER                    | get_current_name() -> str: Баба Люба                                            
24-Apr-25 00:41:38.458016 | DEBUG    | MAIN LOGGER                    | IN get_project_node() -> object                                                 
24-Apr-25 00:41:38.459016 | DEBUG    | MAIN LOGGER                    | get_db_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба\project.db
24-Apr-25 00:41:38.460016 | DEBUG    | MAIN LOGGER                    | IN dfs(parent_node): parent_node = {'id_node': 0, 'name_node': 'Проект', 'id_parent': None, 'order_node': '0', 'type_node': 'PROJECT', 'template_name': None, 'included': None}
24-Apr-25 00:41:38.460016 | DEBUG    | MAIN LOGGER                    | IN get_childs(parent_node) -> list: parent_node = {'id_node': 0, 'name_node': 'Проект', 'id_parent': None, 'order_node': '0', 'type_node': 'PROJECT', 'template_name': None, 'included': None}
24-Apr-25 00:41:38.461018 | DEBUG    | MAIN LOGGER                    | get_db_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба\project.db
24-Apr-25 00:41:38.462017 | DEBUG    | MAIN LOGGER                    | IN set_item_in_nodes_to_items(node): node = {'id_node': 10, 'name_node': 'Титульный лист', 'id_parent': 0, 'order_node': '1', 'type_node': 'FORM', 'template_name': 'main', 'included': '1'}
24-Apr-25 00:41:38.463021 | DEBUG    | MAIN LOGGER                    | IN set_state_included_for_childs(node, state): node = {'id_node': 10, 'name_node': 'Титульный лист', 'id_parent': 0, 'order_node': '1', 'type_node': 'FORM', 'template_name': 'main', 'included': '1'}, state = False
24-Apr-25 00:41:38.464017 | DEBUG    | MAIN LOGGER                    | IN set_included_for_node(node, state): node = {'id_node': 10, 'name_node': 'Титульный лист', 'id_parent': 0, 'order_node': '1', 'type_node': 'FORM', 'template_name': 'main', 'included': '1'}, state = False
24-Apr-25 00:41:38.465019 | DEBUG    | MAIN LOGGER                    | get_db_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба\project.db
24-Apr-25 00:41:38.475022 | DEBUG    | MAIN LOGGER                    | IN set_state_included_for_childs(node, state): node = {'id_node': 10, 'name_node': 'Титульный лист', 'id_parent': 0, 'order_node': '1', 'type_node': 'FORM', 'template_name': 'main', 'included': '1'}, state = True
24-Apr-25 00:41:38.476021 | DEBUG    | MAIN LOGGER                    | IN set_included_for_node(node, state): node = {'id_node': 10, 'name_node': 'Титульный лист', 'id_parent': 0, 'order_node': '1', 'type_node': 'FORM', 'template_name': 'main', 'included': '1'}, state = True
24-Apr-25 00:41:38.477021 | DEBUG    | MAIN LOGGER                    | get_db_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Баба Люба\project.db
24-Apr-25 00:41:38.483021 | DEBUG    | MAIN LOGGER                    | IN dfs(parent_node): parent_node = {'id_node': 10, 'name_node': 'Титульный лист', 'id_parent': 0, 'order_node': '1', 'type_node': 'FORM', 'template_name': 'main', 'included': '1'}
