24-Apr-19 01:17:37.531259 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-19 01:17:37.532259 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-19 01:17:37.533259 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-19 01:17:37.533259 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db_settings()                                              
24-Apr-19 01:17:37.534258 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-19 01:17:37.566873 | DEBUG    | MAIN LOGGER                    | IN view_test_pdf(self):                                                         
24-Apr-19 01:17:37.567875 | DEBUG    | MAIN LOGGER                    | get_documents_dirpath() -> str: C:/Users/hayar/OneDrive/Документы               
24-Apr-19 01:17:37.567875 | DEBUG    | MAIN LOGGER                    | IN load_pdf_for_view(self, file_path): file_path = C:\Users\hayar\OneDrive\Документы\test.pdf
24-Apr-19 01:17:37.600883 | DEBUG    | MAIN LOGGER                    | IN config_controllers()                                                         
24-Apr-19 01:17:37.601881 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar()                                                          
24-Apr-19 01:17:37.601881 | DEBUG    | MAIN LOGGER                    | set_statusbar()                                                                 
24-Apr-19 01:17:37.602882 | DEBUG    | MAIN LOGGER                    | get_statusbar()                                                                 
24-Apr-19 01:17:37.602882 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-19 01:17:37.603883 | DEBUG    | MAIN LOGGER                    | IN connect_structureexecdoc(tr_sed, title_sed)                                  
24-Apr-19 01:17:37.603883 | DEBUG    | MAIN LOGGER                    | set_tr_sed()                                                                    
24-Apr-19 01:17:37.604914 | DEBUG    | MAIN LOGGER                    | set_title_sed()                                                                 
24-Apr-19 01:17:37.604914 | DEBUG    | MAIN LOGGER                    | IN clear_tr_sed()                                                               
24-Apr-19 01:17:37.605430 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-19 01:17:37.606424 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-19 01:17:37.606424 | DEBUG    | MAIN LOGGER                    | get_title_sed()                                                                 
24-Apr-19 01:17:37.607424 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-19 01:17:37.608424 | DEBUG    | MAIN LOGGER                    | IN connect_pages_template(lw_pt)                                                
24-Apr-19 01:17:37.608424 | DEBUG    | MAIN LOGGER                    | set_lw_pt()                                                                     
24-Apr-19 01:17:37.609424 | DEBUG    | MAIN LOGGER                    | set_title_pt()                                                                  
24-Apr-19 01:17:37.609424 | DEBUG    | MAIN LOGGER                    | get_lw_pt()                                                                     
