24-Apr-18 02:50:35.680919 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-18 02:50:35.681789 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-18 02:50:35.682795 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-18 02:50:35.682795 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db_settings()                                              
24-Apr-18 02:50:35.683795 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-18 02:50:35.727127 | DEBUG    | MAIN LOGGER                    | IN view_test_pdf(self):                                                         
24-Apr-18 02:50:35.728127 | DEBUG    | MAIN LOGGER                    | get_documents_dirpath() -> str: C:/Users/hayar/OneDrive/Документы               
24-Apr-18 02:50:35.729126 | DEBUG    | MAIN LOGGER                    | IN load_pdf_for_view(self, file_path): file_path = C:\Users\hayar\OneDrive\Документы\test.pdf
24-Apr-18 02:50:35.781455 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar()                                                          
24-Apr-18 02:50:35.782456 | DEBUG    | MAIN LOGGER                    | set_statusbar()                                                                 
24-Apr-18 02:50:35.782456 | DEBUG    | MAIN LOGGER                    | get_statusbar()                                                                 
24-Apr-18 02:50:35.783456 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-18 02:50:35.784459 | DEBUG    | MAIN LOGGER                    | IN connect_structureexecdoc()                                                   
24-Apr-18 02:50:35.785469 | DEBUG    | MAIN LOGGER                    | set_tr_sed()                                                                    
24-Apr-18 02:50:35.786456 | DEBUG    | MAIN LOGGER                    | IN clear_tr_sed()                                                               
24-Apr-18 02:50:35.787457 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-18 02:50:35.789459 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-18 02:50:35.790458 | DEBUG    | MAIN LOGGER                    | IN connect_pagestemplate(lw_pt)                                                 
24-Apr-18 02:50:35.791534 | DEBUG    | MAIN LOGGER                    | set_lw_pt()                                                                     
24-Apr-18 02:50:35.792458 | DEBUG    | MAIN LOGGER                    | IN connect_pagestemplate(sa_i, sa_il)                                           
24-Apr-18 02:50:35.792458 | DEBUG    | MAIN LOGGER                    | set_sa()                                                                        
24-Apr-18 02:50:35.800070 | DEBUG    | MAIN LOGGER                    | IN add_widget(widget)                                                           
24-Apr-18 02:50:35.801071 | DEBUG    | MAIN LOGGER                    | get_sa_il() -> object                                                           
24-Apr-18 02:50:35.802072 | DEBUG    | MAIN LOGGER                    | IN connecting_actions()                                                         
