24-Apr-18 02:50:56.234357 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-18 02:50:56.236472 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-18 02:50:56.237475 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-18 02:50:56.238475 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db_settings()                                              
24-Apr-18 02:50:56.238475 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-18 02:50:56.278401 | DEBUG    | MAIN LOGGER                    | IN view_test_pdf(self):                                                         
24-Apr-18 02:50:56.279399 | DEBUG    | MAIN LOGGER                    | get_documents_dirpath() -> str: C:/Users/hayar/OneDrive/Документы               
24-Apr-18 02:50:56.280399 | DEBUG    | MAIN LOGGER                    | IN load_pdf_for_view(self, file_path): file_path = C:\Users\hayar\OneDrive\Документы\test.pdf
24-Apr-18 02:50:56.327211 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar()                                                          
24-Apr-18 02:50:56.328223 | DEBUG    | MAIN LOGGER                    | set_statusbar()                                                                 
24-Apr-18 02:50:56.328223 | DEBUG    | MAIN LOGGER                    | get_statusbar()                                                                 
24-Apr-18 02:50:56.329215 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-18 02:50:56.330213 | DEBUG    | MAIN LOGGER                    | IN connect_structureexecdoc()                                                   
24-Apr-18 02:50:56.331212 | DEBUG    | MAIN LOGGER                    | set_tr_sed()                                                                    
24-Apr-18 02:50:56.331212 | DEBUG    | MAIN LOGGER                    | IN clear_tr_sed()                                                               
24-Apr-18 02:50:56.332215 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-18 02:50:56.333212 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-18 02:50:56.334214 | DEBUG    | MAIN LOGGER                    | IN connect_pagestemplate(lw_pt)                                                 
24-Apr-18 02:50:56.335225 | DEBUG    | MAIN LOGGER                    | set_lw_pt()                                                                     
24-Apr-18 02:50:56.336214 | DEBUG    | MAIN LOGGER                    | IN connect_pagestemplate(sa_i, sa_il)                                           
24-Apr-18 02:50:56.337216 | DEBUG    | MAIN LOGGER                    | set_sa()                                                                        
24-Apr-18 02:50:56.339225 | DEBUG    | MAIN LOGGER                    | IN add_widget(widget)                                                           
24-Apr-18 02:50:56.340213 | DEBUG    | MAIN LOGGER                    | get_sa_il() -> object                                                           
24-Apr-18 02:50:56.341215 | DEBUG    | MAIN LOGGER                    | IN connecting_actions()                                                         
