24-Apr-14 21:37:05.834129 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-14 21:37:05.835130 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-14 21:37:05.836132 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-14 21:37:05.836132 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db()                                                       
24-Apr-14 21:37:05.837130 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-14 21:37:05.838132 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-14 21:37:05.868137 | DEBUG    | MAIN LOGGER                    | IN view_test_pdf(self):                                                         
24-Apr-14 21:37:05.868137 | DEBUG    | MAIN LOGGER                    | get_documents_dirpath() -> str: C:/Users/hayar/OneDrive/Документы               
24-Apr-14 21:37:05.869138 | DEBUG    | MAIN LOGGER                    | IN load_pdf_for_view(self, file_path): file_path = C:\Users\hayar\OneDrive\Документы\test.pdf
24-Apr-14 21:37:05.904148 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar()                                                          
24-Apr-14 21:37:05.904148 | DEBUG    | MAIN LOGGER                    | set_statusbar(statusbar)                                                        
24-Apr-14 21:37:05.905146 | DEBUG    | MAIN LOGGER                    | get_statusbar() -> MainWindow._statusbar                                        
24-Apr-14 21:37:05.905146 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-14 21:37:05.906147 | DEBUG    | MAIN LOGGER                    | IN connecting_actions()                                                         
