24-Apr-18 17:51:51.667639 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-18 17:51:51.667639 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-18 17:51:51.668634 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-18 17:51:51.669162 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db_settings()                                              
24-Apr-18 17:51:51.669682 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-18 17:51:51.843996 | DEBUG    | MAIN LOGGER                    | IN view_test_pdf(self):                                                         
24-Apr-18 17:51:51.844985 | DEBUG    | MAIN LOGGER                    | get_documents_dirpath() -> str: C:/Users/hayar/OneDrive/Документы               
24-Apr-18 17:51:51.846004 | DEBUG    | MAIN LOGGER                    | IN load_pdf_for_view(self, file_path): file_path = C:\Users\hayar\OneDrive\Документы\test.pdf
24-Apr-18 17:51:52.066307 | DEBUG    | MAIN LOGGER                    | IN config_controllers()                                                         
24-Apr-18 17:51:52.067297 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar()                                                          
24-Apr-18 17:51:52.067297 | DEBUG    | MAIN LOGGER                    | set_statusbar()                                                                 
24-Apr-18 17:51:52.067297 | DEBUG    | MAIN LOGGER                    | get_statusbar()                                                                 
24-Apr-18 17:51:52.068300 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-18 17:51:52.068300 | DEBUG    | MAIN LOGGER                    | IN connect_structureexecdoc(tr_sed, title_sed)                                  
24-Apr-18 17:51:52.069294 | DEBUG    | MAIN LOGGER                    | set_tr_sed()                                                                    
24-Apr-18 17:51:52.069294 | DEBUG    | MAIN LOGGER                    | set_title_sed()                                                                 
24-Apr-18 17:51:52.069294 | DEBUG    | MAIN LOGGER                    | IN clear_tr_sed()                                                               
24-Apr-18 17:51:52.070293 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-18 17:51:52.070293 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-18 17:51:52.071294 | DEBUG    | MAIN LOGGER                    | get_title_sed()                                                                 
24-Apr-18 17:51:52.071294 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-18 17:51:52.072296 | DEBUG    | MAIN LOGGER                    | IN connect_pages_template(lw_pt)                                                
24-Apr-18 17:51:52.072296 | DEBUG    | MAIN LOGGER                    | set_lw_pt()                                                                     
24-Apr-18 17:51:52.073296 | DEBUG    | MAIN LOGGER                    | IN connect_pages_template(sa_if, sa_ifl)                                        
24-Apr-18 17:51:52.073296 | DEBUG    | MAIN LOGGER                    | set_sa()                                                                        
24-Apr-18 17:51:52.075296 | DEBUG    | MAIN LOGGER                    | IN add_widget(widget)                                                           
24-Apr-18 17:51:52.076297 | DEBUG    | MAIN LOGGER                    | get_sa_ifl() -> object                                                          
24-Apr-18 17:51:52.077297 | DEBUG    | MAIN LOGGER                    | IN connecting_actions()                                                         
24-Apr-18 17:51:53.181212 | DEBUG    | MAIN LOGGER                    | IN new_project()                                                                
24-Apr-18 17:51:53.182216 | DEBUG    | MAIN LOGGER                    | is_active_status() -> bool: False                                               
24-Apr-18 17:51:53.183217 | DEBUG    | MAIN LOGGER                    | IN select_folder_for_new_project() -> str                                       
24-Apr-18 17:51:53.183217 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-18 17:51:57.547656 | DEBUG    | MAIN LOGGER                    | select_folder_for_new_project() -> None                                         
