24-Apr-22 22:04:58.155885 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-22 22:04:58.155885 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-22 22:04:58.156886 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-22 22:04:58.156886 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db_settings()                                              
24-Apr-22 22:04:58.156886 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-22 22:04:58.198432 | DEBUG    | MAIN LOGGER                    | IN config_controllers()                                                         
24-Apr-22 22:04:58.198432 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar(statusbar)                                                 
24-Apr-22 22:04:58.198432 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-22 22:04:58.199434 | DEBUG    | MAIN LOGGER                    | IN connect_structureexecdoc(tr_sed, title_sed)                                  
24-Apr-22 22:04:58.199434 | DEBUG    | MAIN LOGGER                    | IN clear_tr_sed()                                                               
24-Apr-22 22:04:58.200434 | DEBUG    | MAIN LOGGER                    | IN connect_pages_template(lw_pt)                                                
24-Apr-22 22:04:58.200434 | DEBUG    | MAIN LOGGER                    | IN connect_inputforms(sa_if, sa_ifl)                                            
24-Apr-22 22:04:58.201434 | DEBUG    | MAIN LOGGER                    | IN connecting_actions()                                                         
24-Apr-22 22:04:59.194809 | DEBUG    | MAIN LOGGER                    | IN open_project()                                                               
24-Apr-22 22:04:59.194809 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-22 22:05:05.624040 | DEBUG    | MAIN LOGGER                    | select_folder_for_open_project() -> C:/Users/hayar/OneDrive/Рабочий стол/Привет 
24-Apr-22 22:05:05.625041 | DEBUG    | MAIN LOGGER                    | IN set_project_dirpaths(folder_path: str): folder_path = C:/Users/hayar/OneDrive/Рабочий стол/Привет
24-Apr-22 22:05:05.626042 | DEBUG    | MAIN LOGGER                    | set_project_dirpath(dirpath: str): dirpath = C:/Users/hayar/OneDrive/Рабочий стол/Привет
24-Apr-22 22:05:05.626042 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Рабочий стол/Привет       
24-Apr-22 22:05:05.626042 | DEBUG    | MAIN LOGGER                    | set_db_project_dirpath(dirpath: str): dirpath = C:/Users/hayar/OneDrive/Рабочий стол/Привет\project.db
24-Apr-22 22:05:05.627041 | DEBUG    | MAIN LOGGER                    | IN config_open_project()                                                        
24-Apr-22 22:05:05.627041 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Рабочий стол/Привет       
24-Apr-22 22:05:05.627041 | DEBUG    | MAIN LOGGER                    | IN add_or_update_open_project_to_db()                                           
24-Apr-22 22:05:05.628041 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-22 22:05:05.629041 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Рабочий стол/Привет       
24-Apr-22 22:05:05.629041 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Рабочий стол/Привет       
24-Apr-22 22:05:05.630041 | DEBUG    | MAIN LOGGER                    | IN update_project_to_db()                                                       
24-Apr-22 22:05:05.631042 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-22 22:05:05.631042 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Рабочий стол/Привет       
24-Apr-22 22:05:05.632042 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Рабочий стол/Привет       
24-Apr-22 22:05:05.636042 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db_project()                                               
24-Apr-22 22:05:05.637042 | DEBUG    | MAIN LOGGER                    | get_db_project_dirpath() -> str: C:/Users/hayar/OneDrive/Рабочий стол/Привет\project.db
24-Apr-22 22:05:05.637042 | DEBUG    | MAIN LOGGER                    | IN update_structure_exec_doc()                                                  
24-Apr-22 22:05:05.638043 | DEBUG    | MAIN LOGGER                    | IN clear_tr_sed()                                                               
24-Apr-22 22:05:05.638043 | DEBUG    | MAIN LOGGER                    | get_current_name() -> str: Привет                                               
24-Apr-22 22:05:05.639046 | DEBUG    | MAIN LOGGER                    | IN get_project_node() -> object                                                 
24-Apr-22 22:05:05.640044 | DEBUG    | MAIN LOGGER                    | get_db_project_dirpath() -> str: C:/Users/hayar/OneDrive/Рабочий стол/Привет\project.db
24-Apr-22 22:05:05.641043 | DEBUG    | MAIN LOGGER                    | IN dfs(parent_node): parent_node = {'id_node': 0, 'name_node': 'Проект', 'id_parent': None, 'order_node': '0', 'type_node': 'PROJECT', 'template_name': None, 'included': None}
24-Apr-22 22:05:05.642044 | DEBUG    | MAIN LOGGER                    | IN get_childs(parent_node) -> list: parent_node = {'id_node': 0, 'name_node': 'Проект', 'id_parent': None, 'order_node': '0', 'type_node': 'PROJECT', 'template_name': None, 'included': None}
24-Apr-22 22:05:05.643045 | DEBUG    | MAIN LOGGER                    | get_db_project_dirpath() -> str: C:/Users/hayar/OneDrive/Рабочий стол/Привет\project.db
24-Apr-22 22:05:05.644045 | DEBUG    | MAIN LOGGER                    | IN set_item_in_nodes_to_items(node): node = {'id_node': 10, 'name_node': 'Титульный лист', 'id_parent': 0, 'order_node': '1', 'type_node': 'FORM', 'template_name': 'main', 'included': '1'}
