24-Apr-14 20:39:04.070118 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-14 20:39:04.072109 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-14 20:39:04.072109 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-14 20:39:04.073112 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db()                                                       
24-Apr-14 20:39:04.073112 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-14 20:39:04.073802 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-14 20:39:04.093810 | DEBUG    | MAIN LOGGER                    | IN view_test_pdf(self):                                                         
24-Apr-14 20:39:04.094810 | DEBUG    | MAIN LOGGER                    | get_documents_dirpath() -> str: C:/Users/hayar/OneDrive/Документы               
24-Apr-14 20:39:04.094810 | DEBUG    | MAIN LOGGER                    | IN load_pdf_for_view(self, file_path): file_path = C:\Users\hayar\OneDrive\Документы\test.pdf
24-Apr-14 20:39:04.146820 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar()                                                          
24-Apr-14 20:39:04.147821 | DEBUG    | MAIN LOGGER                    | set_statusbar(statusbar)                                                        
24-Apr-14 20:39:04.147821 | DEBUG    | MAIN LOGGER                    | get_statusbar() -> MainWindow._statusbar                                        
24-Apr-14 20:39:04.147821 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-14 20:39:04.148823 | DEBUG    | MAIN LOGGER                    | IN connecting_actions()                                                         
