24-Apr-15 21:15:43.061672 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-15 21:15:43.062672 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-15 21:15:43.062672 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-15 21:15:43.063671 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db()                                                       
24-Apr-15 21:15:43.063671 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-15 21:15:43.065673 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-15 21:15:43.094680 | DEBUG    | MAIN LOGGER                    | IN view_test_pdf(self):                                                         
24-Apr-15 21:15:43.094680 | DEBUG    | MAIN LOGGER                    | get_documents_dirpath() -> str: C:/Users/hayar/OneDrive/Документы               
24-Apr-15 21:15:43.095679 | DEBUG    | MAIN LOGGER                    | IN load_pdf_for_view(self, file_path): file_path = C:\Users\hayar\OneDrive\Документы\test.pdf
24-Apr-15 21:15:43.127892 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar()                                                          
24-Apr-15 21:15:43.128890 | DEBUG    | MAIN LOGGER                    | set_statusbar(statusbar)                                                        
24-Apr-15 21:15:43.128890 | DEBUG    | MAIN LOGGER                    | get_statusbar() -> MainWindow._statusbar                                        
24-Apr-15 21:15:43.128890 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-15 21:15:43.129892 | DEBUG    | MAIN LOGGER                    | IN connect_structureexecdoc()                                                   
24-Apr-15 21:15:43.129892 | DEBUG    | MAIN LOGGER                    | set_tr_sed()                                                                    
24-Apr-15 21:15:43.130892 | DEBUG    | MAIN LOGGER                    | IN connect_pagestemplate(lw_pt)                                                 
24-Apr-15 21:15:43.130892 | DEBUG    | MAIN LOGGER                    | set_lw_pt()                                                                     
24-Apr-15 21:15:43.131893 | DEBUG    | MAIN LOGGER                    | IN connect_pagestemplate(sa_i, sa_il)                                           
24-Apr-15 21:15:43.131893 | DEBUG    | MAIN LOGGER                    | set_sa()                                                                        
24-Apr-15 21:15:43.132892 | DEBUG    | MAIN LOGGER                    | IN add_widget(widget)                                                           
24-Apr-15 21:15:43.133894 | DEBUG    | MAIN LOGGER                    | get_sa_il() -> object                                                           
24-Apr-15 21:15:43.133894 | DEBUG    | MAIN LOGGER                    | IN add_widget(widget)                                                           
24-Apr-15 21:15:43.134893 | DEBUG    | MAIN LOGGER                    | get_sa_il() -> object                                                           
24-Apr-15 21:15:43.134893 | DEBUG    | MAIN LOGGER                    | IN add_widget(widget)                                                           
24-Apr-15 21:15:43.135894 | DEBUG    | MAIN LOGGER                    | get_sa_il() -> object                                                           
24-Apr-15 21:15:43.136895 | DEBUG    | MAIN LOGGER                    | IN delete_all_widgets_in_sa()                                                   
24-Apr-15 21:15:43.137895 | DEBUG    | MAIN LOGGER                    | clear_sa()                                                                      
24-Apr-15 21:15:43.138895 | DEBUG    | MAIN LOGGER                    | get_sa_il() -> object                                                           
24-Apr-15 21:15:43.140895 | DEBUG    | MAIN LOGGER                    | IN connecting_actions()                                                         
