24-Apr-15 20:53:26.158616 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-15 20:53:26.158616 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-15 20:53:26.159613 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-15 20:53:26.159613 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db()                                                       
24-Apr-15 20:53:26.160609 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-15 20:53:26.160609 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-15 20:53:26.186613 | DEBUG    | MAIN LOGGER                    | IN view_test_pdf(self):                                                         
24-Apr-15 20:53:26.187615 | DEBUG    | MAIN LOGGER                    | get_documents_dirpath() -> str: C:/Users/hayar/OneDrive/Документы               
24-Apr-15 20:53:26.187615 | DEBUG    | MAIN LOGGER                    | IN load_pdf_for_view(self, file_path): file_path = C:\Users\hayar\OneDrive\Документы\test.pdf
24-Apr-15 20:53:26.217637 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar()                                                          
24-Apr-15 20:53:26.218638 | DEBUG    | MAIN LOGGER                    | set_statusbar(statusbar)                                                        
24-Apr-15 20:53:26.218638 | DEBUG    | MAIN LOGGER                    | get_statusbar() -> MainWindow._statusbar                                        
24-Apr-15 20:53:26.218638 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-15 20:53:26.219637 | DEBUG    | MAIN LOGGER                    | IN connect_structureexecdoc()                                                   
24-Apr-15 20:53:26.219637 | DEBUG    | MAIN LOGGER                    | set_tr_sed()                                                                    
24-Apr-15 20:53:26.219637 | DEBUG    | MAIN LOGGER                    | IN connect_pagestemplate(lw_pt)                                                 
24-Apr-15 20:53:26.219637 | DEBUG    | MAIN LOGGER                    | set_lw_pt()                                                                     
24-Apr-15 20:53:26.220637 | DEBUG    | MAIN LOGGER                    | IN connect_pagestemplate(sa_i, sa_ic)                                           
24-Apr-15 20:53:26.220637 | DEBUG    | MAIN LOGGER                    | set_sa_i()                                                                      
24-Apr-15 20:53:26.221637 | DEBUG    | MAIN LOGGER                    | set_sa_ic()                                                                     
24-Apr-15 20:53:26.222637 | DEBUG    | MAIN LOGGER                    | get_sa_ic() -> object                                                           
