24-Apr-18 02:53:13.213040 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-18 02:53:13.213040 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-18 02:53:13.214042 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-18 02:53:13.215044 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db_settings()                                              
24-Apr-18 02:53:13.216041 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-18 02:53:13.259822 | DEBUG    | MAIN LOGGER                    | IN view_test_pdf(self):                                                         
24-Apr-18 02:53:13.260824 | DEBUG    | MAIN LOGGER                    | get_documents_dirpath() -> str: C:/Users/hayar/OneDrive/Документы               
24-Apr-18 02:53:13.261824 | DEBUG    | MAIN LOGGER                    | IN load_pdf_for_view(self, file_path): file_path = C:\Users\hayar\OneDrive\Документы\test.pdf
24-Apr-18 02:53:13.322258 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar()                                                          
24-Apr-18 02:53:13.323281 | DEBUG    | MAIN LOGGER                    | set_statusbar()                                                                 
24-Apr-18 02:53:13.324259 | DEBUG    | MAIN LOGGER                    | get_statusbar()                                                                 
24-Apr-18 02:53:13.325262 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-18 02:53:13.325262 | DEBUG    | MAIN LOGGER                    | IN connect_structureexecdoc()                                                   
24-Apr-18 02:53:13.326261 | DEBUG    | MAIN LOGGER                    | set_tr_sed()                                                                    
24-Apr-18 02:53:13.327260 | DEBUG    | MAIN LOGGER                    | IN clear_tr_sed()                                                               
24-Apr-18 02:53:13.328261 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-18 02:53:13.329262 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-18 02:53:13.330263 | DEBUG    | MAIN LOGGER                    | IN connect_pagestemplate(lw_pt)                                                 
24-Apr-18 02:53:13.331263 | DEBUG    | MAIN LOGGER                    | set_lw_pt()                                                                     
24-Apr-18 02:53:13.331263 | DEBUG    | MAIN LOGGER                    | IN connect_pagestemplate(sa_i, sa_il)                                           
24-Apr-18 02:53:13.332261 | DEBUG    | MAIN LOGGER                    | set_sa()                                                                        
24-Apr-18 02:53:13.336273 | DEBUG    | MAIN LOGGER                    | IN add_widget(widget)                                                           
24-Apr-18 02:53:13.337263 | DEBUG    | MAIN LOGGER                    | get_sa_il() -> object                                                           
24-Apr-18 02:53:13.338263 | DEBUG    | MAIN LOGGER                    | IN connecting_actions()                                                         
24-Apr-18 02:53:14.682898 | DEBUG    | MAIN LOGGER                    | IN open_project()                                                               
24-Apr-18 02:53:14.683913 | DEBUG    | MAIN LOGGER                    | is_active_status() -> bool: False                                               
24-Apr-18 02:53:14.684914 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-18 02:53:16.186415 | DEBUG    | MAIN LOGGER                    | select_folder_for_open_project() -> None                                        
24-Apr-18 02:53:18.239887 | DEBUG    | MAIN LOGGER                    | IN open_project()                                                               
24-Apr-18 02:53:18.240887 | DEBUG    | MAIN LOGGER                    | is_active_status() -> bool: False                                               
24-Apr-18 02:53:18.241889 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-18 02:53:20.143732 | DEBUG    | MAIN LOGGER                    | select_folder_for_open_project() -> C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/яблоко
24-Apr-18 02:53:20.143732 | DEBUG    | MAIN LOGGER                    | IN set_project_dirpaths(folder_path: str): folder_path = C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/яблоко
24-Apr-18 02:53:20.144730 | DEBUG    | MAIN LOGGER                    | set_project_dirpath(dirpath: str): dirpath = C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/яблоко
24-Apr-18 02:53:20.145731 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/яблоко
24-Apr-18 02:53:20.145731 | DEBUG    | MAIN LOGGER                    | set_db_project_dirpath(dirpath: str): dirpath = C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/яблоко\project.db
24-Apr-18 02:53:20.146730 | DEBUG    | MAIN LOGGER                    | IN config_open_project()                                                        
24-Apr-18 02:53:20.147732 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/яблоко
24-Apr-18 02:53:20.147732 | DEBUG    | MAIN LOGGER                    | set_current_name(name: str): name = яблоко                                      
24-Apr-18 02:53:20.148730 | DEBUG    | MAIN LOGGER                    | IN add_or_update_open_project_to_db()                                           
24-Apr-18 02:53:20.149844 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-18 02:53:20.151731 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/яблоко
24-Apr-18 02:53:20.152982 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/яблоко
24-Apr-18 02:53:20.154986 | DEBUG    | MAIN LOGGER                    | IN update_project_to_db()                                                       
24-Apr-18 02:53:20.155989 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-18 02:53:20.156989 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/яблоко
24-Apr-18 02:53:20.156989 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/яблоко
24-Apr-18 02:53:20.162989 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db_project()                                               
24-Apr-18 02:53:20.163989 | DEBUG    | MAIN LOGGER                    | get_db_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/яблоко\project.db
24-Apr-18 02:53:20.165988 | DEBUG    | MAIN LOGGER                    | IN create_structure_exec_doc()                                                  
24-Apr-18 02:53:20.166988 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
