24-Apr-19 03:31:58.883729 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-19 03:31:58.884910 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-19 03:31:58.884910 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-19 03:31:58.885731 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db_settings()                                              
24-Apr-19 03:31:58.886732 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-19 03:31:58.920618 | DEBUG    | MAIN LOGGER                    | IN view_test_pdf(self):                                                         
24-Apr-19 03:31:58.921617 | DEBUG    | MAIN LOGGER                    | get_documents_dirpath() -> str: C:/Users/hayar/OneDrive/Документы               
24-Apr-19 03:31:58.921617 | DEBUG    | MAIN LOGGER                    | IN load_pdf_for_view(self, file_path): file_path = C:\Users\hayar\OneDrive\Документы\test.pdf
24-Apr-19 03:31:58.954700 | DEBUG    | MAIN LOGGER                    | IN config_controllers()                                                         
24-Apr-19 03:31:58.955625 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar()                                                          
24-Apr-19 03:31:58.956290 | DEBUG    | MAIN LOGGER                    | set_statusbar()                                                                 
24-Apr-19 03:31:58.956290 | DEBUG    | MAIN LOGGER                    | get_statusbar()                                                                 
24-Apr-19 03:31:58.957294 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-19 03:31:58.957294 | DEBUG    | MAIN LOGGER                    | IN connect_structureexecdoc(tr_sed, title_sed)                                  
24-Apr-19 03:31:58.957294 | DEBUG    | MAIN LOGGER                    | set_tr_sed()                                                                    
24-Apr-19 03:31:58.958294 | DEBUG    | MAIN LOGGER                    | set_title_sed()                                                                 
24-Apr-19 03:31:58.958294 | DEBUG    | MAIN LOGGER                    | IN clear_tr_sed()                                                               
24-Apr-19 03:31:58.959294 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-19 03:31:58.959294 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-19 03:31:58.960295 | DEBUG    | MAIN LOGGER                    | get_title_sed()                                                                 
24-Apr-19 03:31:58.961296 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-19 03:31:58.961296 | DEBUG    | MAIN LOGGER                    | IN connect_pages_template(lw_pt)                                                
24-Apr-19 03:31:58.962296 | DEBUG    | MAIN LOGGER                    | set_lw_pt()                                                                     
24-Apr-19 03:31:58.963296 | DEBUG    | MAIN LOGGER                    | set_title_pt()                                                                  
24-Apr-19 03:31:58.963296 | DEBUG    | MAIN LOGGER                    | get_lw_pt()                                                                     
24-Apr-19 03:31:58.964296 | DEBUG    | MAIN LOGGER                    | get_title_pt()                                                                  
24-Apr-19 03:31:58.964296 | DEBUG    | MAIN LOGGER                    | get_lw_pt()                                                                     
24-Apr-19 03:31:58.965297 | DEBUG    | MAIN LOGGER                    | IN connect_pages_template(sa_if, sa_ifl)                                        
24-Apr-19 03:31:58.966296 | DEBUG    | MAIN LOGGER                    | IN connecting_actions()                                                         
24-Apr-19 03:31:59.859319 | DEBUG    | MAIN LOGGER                    | IN open_project()                                                               
24-Apr-19 03:31:59.859319 | DEBUG    | MAIN LOGGER                    | is_active_status() -> bool: False                                               
24-Apr-19 03:31:59.860321 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-19 03:32:01.369857 | DEBUG    | MAIN LOGGER                    | select_folder_for_open_project() -> C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/вавапв
24-Apr-19 03:32:01.369857 | DEBUG    | MAIN LOGGER                    | IN set_project_dirpaths(folder_path: str): folder_path = C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/вавапв
24-Apr-19 03:32:01.370855 | DEBUG    | MAIN LOGGER                    | set_project_dirpath(dirpath: str): dirpath = C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/вавапв
24-Apr-19 03:32:01.371855 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/вавапв
24-Apr-19 03:32:01.371855 | DEBUG    | MAIN LOGGER                    | set_db_project_dirpath(dirpath: str): dirpath = C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/вавапв\project.db
