24-Apr-14 21:42:20.604383 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-14 21:42:20.604383 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-14 21:42:20.605384 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-14 21:42:20.605384 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db()                                                       
24-Apr-14 21:42:20.606385 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-14 21:42:20.607384 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-14 21:42:20.637390 | DEBUG    | MAIN LOGGER                    | IN view_test_pdf(self):                                                         
24-Apr-14 21:42:20.638391 | DEBUG    | MAIN LOGGER                    | get_documents_dirpath() -> str: C:/Users/hayar/OneDrive/Документы               
24-Apr-14 21:42:20.638391 | DEBUG    | MAIN LOGGER                    | IN load_pdf_for_view(self, file_path): file_path = C:\Users\hayar\OneDrive\Документы\test.pdf
24-Apr-14 21:42:20.673912 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar()                                                          
24-Apr-14 21:42:20.674912 | DEBUG    | MAIN LOGGER                    | set_statusbar(statusbar)                                                        
24-Apr-14 21:42:20.674912 | DEBUG    | MAIN LOGGER                    | get_statusbar() -> MainWindow._statusbar                                        
24-Apr-14 21:42:20.675913 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-14 21:42:20.675913 | DEBUG    | MAIN LOGGER                    | IN connecting_actions()                                                         
24-Apr-14 21:42:22.520959 | DEBUG    | MAIN LOGGER                    | set_zoom_to_fit_view(self)                                                      
24-Apr-14 21:42:23.309356 | DEBUG    | MAIN LOGGER                    | set_zoom_custom(self)                                                           
24-Apr-14 21:42:23.889531 | DEBUG    | MAIN LOGGER                    | set_zoom_to_fit_view(self)                                                      
24-Apr-14 21:43:05.865541 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = 0.9                                                 
24-Apr-14 21:43:06.042382 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = 0.8                                                 
24-Apr-14 21:43:06.590310 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = 0.7000000000000001                                  
24-Apr-14 21:43:07.327234 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = 0.6000000000000001                                  
24-Apr-14 21:43:08.679252 | DEBUG    | MAIN LOGGER                    | zoom_in(self): self.zoom = 0.7000000000000001                                   
24-Apr-14 21:43:08.845608 | DEBUG    | MAIN LOGGER                    | zoom_in(self): self.zoom = 0.8                                                  
24-Apr-14 21:43:09.216238 | DEBUG    | MAIN LOGGER                    | set_zoom_custom(self)                                                           
24-Apr-14 21:43:10.021236 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = 0.7000000000000001                                  
24-Apr-14 21:43:10.163158 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = 0.6000000000000001                                  
24-Apr-14 21:43:10.316082 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = 0.5000000000000001                                  
24-Apr-14 21:43:10.475178 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = 0.40000000000000013                                 
24-Apr-14 21:43:11.014260 | DEBUG    | MAIN LOGGER                    | set_zoom_to_fit_view(self)                                                      
24-Apr-14 21:43:11.554418 | DEBUG    | MAIN LOGGER                    | set_zoom_custom(self)                                                           
24-Apr-14 21:43:12.914288 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = 0.30000000000000016                                 
24-Apr-14 21:43:13.048378 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = 0.20000000000000015                                 
24-Apr-14 21:43:13.205059 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = 0.10000000000000014                                 
24-Apr-14 21:43:13.784256 | DEBUG    | MAIN LOGGER                    | set_zoom_to_fit_view(self)                                                      
24-Apr-14 21:43:14.227205 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = 1.3877787807814457e-16                              
24-Apr-14 21:43:14.383631 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = -0.09999999999999987                                
24-Apr-14 21:43:14.539224 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = -0.09999999999999987                                
24-Apr-14 21:43:14.686365 | DEBUG    | MAIN LOGGER                    | zoom_out(self): self.zoom = -0.09999999999999987                                
24-Apr-14 21:43:15.041460 | DEBUG    | MAIN LOGGER                    | zoom_in(self): self.zoom = 1.3877787807814457e-16                               
24-Apr-14 21:43:15.186414 | DEBUG    | MAIN LOGGER                    | zoom_in(self): self.zoom = 0.10000000000000014                                  
24-Apr-14 21:43:15.671256 | DEBUG    | MAIN LOGGER                    | set_zoom_custom(self)                                                           
24-Apr-14 21:43:16.700377 | DEBUG    | MAIN LOGGER                    | zoom_in(self): self.zoom = 0.20000000000000015                                  
24-Apr-14 21:43:16.854254 | DEBUG    | MAIN LOGGER                    | zoom_in(self): self.zoom = 0.30000000000000016                                  
24-Apr-14 21:43:17.013629 | DEBUG    | MAIN LOGGER                    | zoom_in(self): self.zoom = 0.40000000000000013                                  
24-Apr-14 21:43:17.167501 | DEBUG    | MAIN LOGGER                    | zoom_in(self): self.zoom = 0.5000000000000001                                   
24-Apr-14 21:43:17.328242 | DEBUG    | MAIN LOGGER                    | zoom_in(self): self.zoom = 0.6000000000000001                                   
