24-Apr-27 17:20:06.364051 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-27 17:20:06.365039 | DEBUG    | MAIN LOGGER                    | self.current_directory = d:\work\project\AutoExecDoc                            
24-Apr-27 17:20:06.365039 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-27 17:20:06.366040 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-27 17:20:06.366040 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db_settings()                                              
24-Apr-27 17:20:06.368038 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-27 17:20:06.368038 | DEBUG    | MAIN LOGGER                    | get_templates_main_dirpath() -> str: d:\work\project\AutoExecDoc\templates\main 
24-Apr-27 17:20:06.812573 | DEBUG    | MAIN LOGGER                    | IN config_controllers()                                                         
24-Apr-27 17:20:06.813573 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar(statusbar)                                                 
24-Apr-27 17:20:06.813573 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-27 17:20:06.814573 | DEBUG    | MAIN LOGGER                    | IN connect_structureexecdoc(tr_sed, title_sed)                                  
24-Apr-27 17:20:06.814573 | DEBUG    | MAIN LOGGER                    | IN clear_tr_sed()                                                               
24-Apr-27 17:20:06.815573 | DEBUG    | MAIN LOGGER                    | IN connect_pages_template(lw_pt)                                                
24-Apr-27 17:20:06.816574 | DEBUG    | MAIN LOGGER                    | IN connect_inputforms(sa_if, sa_ifl)                                            
24-Apr-27 17:20:06.816574 | DEBUG    | MAIN LOGGER                    | IN connecting_actions()                                                         
24-Apr-27 17:20:07.876097 | DEBUG    | MAIN LOGGER                    | IN open_project()                                                               
24-Apr-27 17:20:07.877103 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-27 17:20:09.280961 | DEBUG    | MAIN LOGGER                    | select_folder_for_open_project() -> None                                        
24-Apr-27 17:20:33.516974 | DEBUG    | MAIN LOGGER                    | IN open_project()                                                               
24-Apr-27 17:20:33.517973 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-27 17:20:35.167218 | DEBUG    | MAIN LOGGER                    | select_folder_for_open_project() -> C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Привет Андрей
24-Apr-27 17:20:35.168220 | DEBUG    | MAIN LOGGER                    | IN set_project_dirpaths(folder_path: str): folder_path = C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Привет Андрей
