24-Apr-21 15:09:13.549555 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-21 15:09:13.551560 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-21 15:09:13.552576 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-21 15:09:13.553556 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db_settings()                                              
24-Apr-21 15:09:13.554557 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-21 15:09:13.650597 | DEBUG    | MAIN LOGGER                    | IN config_controllers()                                                         
24-Apr-21 15:09:13.652078 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar(statusbar)                                                 
24-Apr-21 15:09:13.653595 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-21 15:09:13.654592 | DEBUG    | MAIN LOGGER                    | IN connect_structureexecdoc(tr_sed, title_sed)                                  
24-Apr-21 15:09:13.655595 | DEBUG    | MAIN LOGGER                    | IN clear_tr_sed()                                                               
24-Apr-21 15:09:13.657594 | DEBUG    | MAIN LOGGER                    | IN connect_pages_template(lw_pt)                                                
24-Apr-21 15:09:13.659597 | DEBUG    | MAIN LOGGER                    | IN connect_inputforms(sa_if, sa_ifl)                                            
24-Apr-21 15:09:13.660595 | DEBUG    | MAIN LOGGER                    | IN connecting_actions()                                                         
24-Apr-21 15:09:15.232523 | DEBUG    | MAIN LOGGER                    | IN open_project()                                                               
24-Apr-21 15:09:15.232523 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-21 15:09:20.563489 | DEBUG    | MAIN LOGGER                    | select_folder_for_open_project() -> C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/РАРАРАР
