24-Apr-17 20:59:07.128910 | DEBUG    | MAIN LOGGER                    | Config logger                                                                   
24-Apr-17 20:59:07.129909 | DEBUG    | MAIN LOGGER                    | IN create_and_config_files_and_folders()                                        
24-Apr-17 20:59:07.130919 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-17 20:59:07.131910 | DEBUG    | MAIN LOGGER                    | IN create_and_config_db_settings()                                              
24-Apr-17 20:59:07.131910 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-17 20:59:07.133773 | DEBUG    | MAIN LOGGER                    | get_db_settings_dirpath() -> str: d:\work\project\AutoExecDoc\db\settings.db    
24-Apr-17 20:59:07.135291 | DEBUG    | MAIN LOGGER                    | set_conn_db_settings()                                                          
24-Apr-17 20:59:07.136290 | DEBUG    | MAIN LOGGER                    | get_conn_db_settings()                                                          
24-Apr-17 20:59:07.136290 | DEBUG    | MAIN LOGGER                    | set_curs_db_settings()                                                          
24-Apr-17 20:59:07.164297 | DEBUG    | MAIN LOGGER                    | IN view_test_pdf(self):                                                         
24-Apr-17 20:59:07.165297 | DEBUG    | MAIN LOGGER                    | get_documents_dirpath() -> str: C:/Users/hayar/OneDrive/Документы               
24-Apr-17 20:59:07.165297 | DEBUG    | MAIN LOGGER                    | IN load_pdf_for_view(self, file_path): file_path = C:\Users\hayar\OneDrive\Документы\test.pdf
24-Apr-17 20:59:07.196850 | DEBUG    | MAIN LOGGER                    | IN connect_statusbar()                                                          
24-Apr-17 20:59:07.196850 | DEBUG    | MAIN LOGGER                    | set_statusbar()                                                                 
24-Apr-17 20:59:07.197851 | DEBUG    | MAIN LOGGER                    | get_statusbar()                                                                 
24-Apr-17 20:59:07.197851 | DEBUG    | MAIN LOGGER                    | set_message_for_statusbar(Проект не открыт)                                     
24-Apr-17 20:59:07.198851 | DEBUG    | MAIN LOGGER                    | IN connect_structureexecdoc()                                                   
24-Apr-17 20:59:07.198851 | DEBUG    | MAIN LOGGER                    | set_tr_sed()                                                                    
24-Apr-17 20:59:07.199851 | DEBUG    | MAIN LOGGER                    | IN clear_tr_sed()                                                               
24-Apr-17 20:59:07.199851 | DEBUG    | MAIN LOGGER                    | get_tr_sed() -> object                                                          
24-Apr-17 20:59:07.199851 | DEBUG    | MAIN LOGGER                    | IN connect_pagestemplate(lw_pt)                                                 
24-Apr-17 20:59:07.200851 | DEBUG    | MAIN LOGGER                    | set_lw_pt()                                                                     
24-Apr-17 20:59:07.200851 | DEBUG    | MAIN LOGGER                    | IN connect_pagestemplate(sa_i, sa_il)                                           
24-Apr-17 20:59:07.200851 | DEBUG    | MAIN LOGGER                    | set_sa()                                                                        
24-Apr-17 20:59:07.202852 | DEBUG    | MAIN LOGGER                    | IN add_widget(widget)                                                           
24-Apr-17 20:59:07.203854 | DEBUG    | MAIN LOGGER                    | get_sa_il() -> object                                                           
24-Apr-17 20:59:07.204856 | DEBUG    | MAIN LOGGER                    | IN connecting_actions()                                                         
24-Apr-17 20:59:08.254101 | DEBUG    | MAIN LOGGER                    | IN open_project()                                                               
24-Apr-17 20:59:08.254101 | DEBUG    | MAIN LOGGER                    | is_active_status() -> bool: False                                               
24-Apr-17 20:59:08.255113 | DEBUG    | MAIN LOGGER                    | get_default_folder_projects_dirpath() -> str: C:/Users/hayar/OneDrive/Документы\AutoExecDoc Projects
24-Apr-17 20:59:10.384667 | DEBUG    | MAIN LOGGER                    | select_folder_for_open_project() -> C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Новая папочка с мамочкой
24-Apr-17 20:59:10.385666 | DEBUG    | MAIN LOGGER                    | IN set_project_dirpaths(folder_path: str): folder_path = C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Новая папочка с мамочкой
24-Apr-17 20:59:10.385666 | DEBUG    | MAIN LOGGER                    | set_project_dirpath(dirpath: str): dirpath = C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Новая папочка с мамочкой
24-Apr-17 20:59:10.386666 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Новая папочка с мамочкой
24-Apr-17 20:59:10.386666 | DEBUG    | MAIN LOGGER                    | set_db_project_dirpath(dirpath: str): dirpath = C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Новая папочка с мамочкой\project.db
24-Apr-17 20:59:10.387665 | DEBUG    | MAIN LOGGER                    | IN config_open_project()                                                        
24-Apr-17 20:59:10.387665 | DEBUG    | MAIN LOGGER                    | get_project_dirpath() -> str: C:/Users/hayar/OneDrive/Документы/AutoExecDoc Projects/Новая папочка с мамочкой
24-Apr-17 20:59:10.387665 | DEBUG    | MAIN LOGGER                    | set_current_name(name: str): name = Новая папочка с мамочкой                    
24-Apr-17 20:59:10.388668 | DEBUG    | MAIN LOGGER                    | IN add_or_update_open_project_to_db()                                           
